,tabpfn_ausreisser_wert,tabpfn_ausreisser_wert_norm
822,449966.03,1.24640815e-17
823,124292190.0,5.3357163e-15
824,4087474.0,1.6881926e-16
825,4033708.0,1.6650818e-16
826,6440590.5,2.6996597e-16
827,226443.38,2.8561504e-18
828,148162830.0,6.3617756e-15
829,595879.8,1.8736061e-17
830,885754.3,3.1196068e-17
831,8596957.0,3.6265554e-16
832,130150660.0,5.5875375e-15
833,6365208.0,2.6672573e-16
834,966541250.0,4.1539072e-14
835,7383626.0,3.1050155e-16
836,3887082.0,1.6020557e-16
837,952814.25,3.4078584e-17
838,530891.44,1.5942591e-17
839,1948028400000.0,8.373433e-11
840,3402394.0,1.3937167e-16
841,4130645.2,1.7067494e-16
842,463336220.0,1.9909235e-14
843,2213106.2,8.825116e-17
844,10506247000.0,4.515952e-13
845,4602122.5,1.9094099e-16
846,126141420000.0,5.4220747e-12
847,30754390.0,1.3150739e-15
848,5689008.0,2.3765984e-16
849,29572923000.0,1.27116e-12
850,868761.3,3.0465638e-17
851,5708572.0,2.3850076e-16
852,358626.1,8.537912e-18
853,57852372.0,2.4798575e-15
854,754200260.0,3.2411777e-14
855,1958052.0,7.728787e-17
856,1634996300000.0,7.0278915e-11
857,393508.9,1.0037319e-17
858,8130183.5,3.425917e-16
859,40454484.0,1.7320242e-15
860,37543884.0,1.6069145e-15
861,23217774.0,9.91119e-16
862,246129.0,3.70232e-18
863,743035.7,2.5061432e-17
864,5038543.5,2.0970017e-16
865,112331336.0,4.8215894e-15
866,10461999.0,4.428228e-16
867,441692.4,1.2108447e-17
868,115524890.0,4.9588612e-15
869,7231723.5,3.0397215e-16
870,456744.62,1.2755453e-17
871,176540.56,7.1112056e-19
872,175873420.0,7.552892e-15
873,1196871.0,4.4569153e-17
874,13081004.0,5.553985e-16
875,378666.84,9.399346e-18
876,872990000.0,3.7517854e-14
877,1724536.5,6.7250406e-17
878,7094185.5,2.980602e-16
879,3823565800.0,1.6434585e-13
880,1056584.0,3.8539036e-17
881,27922232.0,1.193336e-15
882,1972619.1,7.791403e-17
883,7020026.0,2.948725e-16
884,68621590.0,2.9427633e-15
885,151862340.0,6.5207955e-15
886,268543.84,4.6658032e-18
887,30709783000.0,1.320027e-12
888,21981469000.0,9.448478e-13
889,238938.2,3.3932297e-18
890,1583348.9,6.1181574e-17
891,39482618000.0,1.6971199e-12
892,473237.12,1.34643696e-17
893,360814440000.0,1.5509294e-11
894,190183950.0,8.168018e-15
895,52185164.0,2.2362574e-15
896,1792770.4,7.018338e-17
897,2256566.8,9.011927e-17
898,34826030.0,1.49009e-15
899,133997990.0,5.752912e-15
900,1421954.4,5.424417e-17
901,3634372400.0,1.5621353e-13
902,935903300.0,4.022213e-14
903,260948.81,4.3393374e-18
904,46346484.0,1.9852868e-15
905,1814514.6,7.111804e-17
906,577954.6,1.7965562e-17
907,1231387.8,4.6052827e-17
908,41978396.0,1.7975282e-15
909,6051047000.0,2.6009221e-13
910,841048640.0,3.614488e-14
911,512377.03,1.5146764e-17
912,1493588.1,5.7323286e-17
913,1385006300.0,5.952644e-14
914,99455440000.0,4.2750005e-12
915,8874895.0,3.7460246e-16
916,1957203000000000.0,8.41287e-08
917,71271430.0,3.0566645e-15
918,732570.75,2.4611604e-17
919,350645000.0,1.5065298e-14
920,9177517.0,3.8761043e-16
921,1670198.4,6.4914726e-17
922,160173500.0,6.878044e-15
923,8802826.0,3.7150465e-16
924,508236060.0,2.1839216e-14
925,1060168450.0,4.556356e-14
926,1003922000.0,4.3145853e-14
927,303902.16,6.18565e-18
928,28845990000.0,1.2399134e-12
929,29108193000.0,1.251184e-12
930,699935.25,2.3208795e-17
931,79239784.0,3.3991773e-15
932,9327908.0,3.9407485e-16
933,4830563.5,2.0076032e-16
934,70734504.0,3.033585e-15
935,15265595000.0,6.5617173e-13
936,345258900.0,1.4833781e-14
937,301110.53,6.0656542e-18
938,10363048.0,4.3856947e-16
939,66867852.0,2.8673804e-15
940,253082880.0,1.0871675e-14
941,267969.0,4.6410937e-18
942,96140920.0,4.1256578e-15
943,167568.53,3.2546497e-19
944,8549286400.0,3.674769e-13
945,288119.75,5.507257e-18
946,510982.75,1.5086833e-17
947,4710909400.0,2.0248755e-13
948,30083310000.0,1.2930985e-12
949,941059.75,3.3573325e-17
950,10316973.0,4.3658897e-16
951,368088.38,8.94464e-18
952,404257630.0,1.7369791e-14
953,1204299000.0,5.1758887e-14
954,300902.9,6.0567298e-18
955,12912445.0,5.4815314e-16
956,10421695.0,4.4109034e-16
957,239635.62,3.4232076e-18
958,15523173.0,6.6037304e-16
959,75067730.0,3.219845e-15
960,621810.6,1.9850674e-17
961,13783825.0,5.856086e-16
962,7100979.5,2.9835221e-16
963,1666655.6,6.4762445e-17
964,600336.7,1.8927636e-17
965,769854460.0,3.308466e-14
966,1742745700.0,7.4903564e-14
967,294235.22,5.770125e-18
968,25334907000.0,1.0889925e-12
969,117243580.0,5.032738e-15
970,3970184.2,1.6377766e-16
971,502812.25,1.473563e-17
972,327750500.0,1.40811985e-14
973,250417.8,3.8866702e-18
974,36071540.0,1.5436271e-15
975,48791628.0,2.0903892e-15
976,4752893500000.0,2.0429908e-10
977,3118159.2,1.2715408e-16
978,178329870.0,7.658481e-15
979,1.6874639e+18,7.2534196e-05
980,1370926.2,5.205077e-17
981,550334100.0,2.3648763e-14
982,631592.94,2.027116e-17
983,92885510.0,3.985727e-15
984,15422429.0,6.5604263e-16
985,20519820000.0,8.8202004e-13
986,788638.7,2.7021635e-17
987,7496378.0,3.153481e-16
988,4939356.0,2.0543668e-16
989,38034264.0,1.6279931e-15
990,5754666500.0,2.4735254e-13
991,1034635.75,3.759561e-17
992,1025240.2,3.719175e-17
993,460951.34,1.2936276e-17
994,7453660.0,3.1351188e-16
995,5353418.0,2.232348e-16
996,384695370000.0,1.6535795e-11
997,1373715600.0,5.904112e-14
998,7727333500000.0,3.3215283e-10
999,1517470.0,5.834983e-17
1000,2958048500.0,1.2714232e-13
1001,165879020.0,7.123291e-15
1002,189200.64,1.2553028e-18
1003,9230980000.0,3.967789e-13
1004,234327060.0,1.0065471e-14
1005,5339070.5,2.2261807e-16
1006,127529280.0,5.4748597e-15
1007,426359.4,1.1449371e-17
1008,291551.5,5.654767e-18
1009,383385860.0,1.6472636e-14
1010,223858.27,2.7450311e-18
1011,92931650.0,3.98771e-15
1012,160862.52,3.7212788e-20
1013,265893500.0,1.1422328e-14
1014,16279325.0,6.928756e-16
1015,1037461.3,3.7717064e-17
1016,481529470.0,2.0691256e-14
1017,1093210.9,4.0113412e-17
1018,2072548.6,8.220941e-17
1019,8675612.0,3.6603645e-16
1020,560647.4,1.7221624e-17
1021,1618723.6,6.270213e-17
1022,488606.03,1.4124989e-17
1023,2641468.2,1.06663934e-16
1024,97323096.0,4.176473e-15
1025,2247319.2,8.972177e-17
1026,10467570.0,4.4306224e-16
1027,1174212.5,4.3595198e-17
1028,199658.56,1.7048275e-18
1029,584221.0,1.8234917e-17
1030,459648.22,1.2880261e-17
1031,170720130.0,7.331382e-15
1032,9478124000.0,4.0740217e-13
1033,7986191.5,3.364023e-16
1034,254365.52,4.0563597e-18
1035,199684.3,1.7059343e-18
1036,1128657200.0,4.8507486e-14
1037,678014300.0,2.9136988e-14
1038,238435330.0,1.0242062e-14
1039,1354102.1,5.1327603e-17
1040,452684.75,1.2580942e-17
1041,1013676.8,3.6694708e-17
1042,199830.73,1.7122283e-18
1043,2552094.8,1.0282229e-16
1044,2623682.0,1.0589941e-16
1045,1109584.5,4.0817217e-17
1046,68389016.0,2.9327662e-15
1047,4019596.2,1.659016e-16
1048,15532975.0,6.607944e-16
1049,1100469.9,4.0425435e-17
1050,176381.75,7.0429383e-19
1051,500888.03,1.4652919e-17
1052,197795150.0,8.495179e-15
1053,603344200.0,2.5927358e-14
1054,57400372.0,2.4604287e-15
1055,260049.36,4.300675e-18
1056,805801400.0,3.4629807e-14
1057,41936456.0,1.7957255e-15
1058,11084961.0,4.6960025e-16
1059,35591908.0,1.5230106e-15
1060,61385284.0,2.6317168e-15
1061,1045717.56,3.8071954e-17
1062,237056.39,3.3123414e-18
1063,1175374.5,4.3645146e-17
1064,64861468.0,2.7811376e-15
1065,3871091.8,1.5951825e-16
1066,9942609.0,4.2049725e-16
1067,471659.84,1.33965705e-17
1068,212692300.0,9.1355205e-15
1069,19550936.0,8.3350297e-16
1070,67969710000.0,2.921613e-12
1071,530613800.0,2.2801104e-14
1072,1956188.6,7.7207774e-17
1073,4421865.0,1.8319277e-16
1074,465745.9,1.3142365e-17
1075,253420860.0,1.0886203e-14
1076,1459007.1,5.583685e-17
1077,541182.1,1.6384928e-17
1078,42685190000.0,1.8347795e-12
1079,1123523500.0,4.828682e-14
1080,11121034000.0,4.7802127e-13
1081,579060.44,1.8013094e-17
1082,280936.28,5.198481e-18
1083,2959305.2,1.2032589e-16
1084,445206.03,1.2259477e-17
1085,65318244.0,2.8007718e-15
1086,170608460.0,7.326583e-15
1087,3066254.8,1.2492303e-16
1088,856383.06,2.9933572e-17
1089,1651423.9,6.410772e-17
1090,628598.44,2.0142442e-17
1091,65866788.0,2.8243505e-15
1092,107481760.0,4.613134e-15
1093,1264629.6,4.7481702e-17
1094,1754217.9,6.8526236e-17
1095,220304.39,2.5922715e-18
1096,3269430500.0,1.4052682e-13
1097,20036046.0,8.54355e-16
1098,1306902.4,4.929876e-17
1099,1112263.9,4.0932387e-17
1100,827074050.0,3.5544196e-14
1101,346040.62,7.996936e-18
1102,32125542.0,1.3740117e-15
1103,744571650.0,3.19979e-14
1104,4462016.0,1.8491862e-16
1105,8967335.0,3.7857592e-16
1106,1183888.1,4.4011097e-17
1107,214143.44,2.327448e-18
1108,2039384.4,8.0783875e-17
1109,135632480.0,5.823169e-15
1110,1928826.0,7.6031616e-17
1111,500232.88,1.4624758e-17
1112,5490709.5,2.2913615e-16
1113,3796495.0,1.5631178e-16
1114,550298.1,1.677677e-17
1115,2496456.8,1.0043074e-16
1116,6572453400.0,2.825044e-13
1117,4299946.5,1.7795221e-16
1118,452114120000.0,1.9433732e-11
1119,547172.75,1.6642429e-17
1120,6098393600.0,2.6212737e-13
1121,1651108.5,6.409416e-17
1122,207794.17,2.0545297e-18
1123,21997600.0,9.386707e-16
1124,521041570.0,2.2389649e-14
1125,17330306.0,7.380511e-16
1126,970882.7,3.485524e-17
1127,468371.72,1.32552335e-17
1128,168062.92,3.4671606e-19
1129,31065142.0,1.3284312e-15
1130,478374.4,1.368519e-17
1131,74445530.0,3.1931003e-15
1132,302374900.0,1.29904505e-14
1133,8142436.5,3.4311836e-16
1134,1070330200.0,4.6000354e-14
1135,19457710.0,8.2949577e-16
1136,24216095000.0,1.0409013e-12
1137,4655496.5,1.9323523e-16
1138,8495049.0,3.582751e-16
1139,637012.56,2.0504117e-17
1140,23491658.0,1.0028915e-15
1141,529181.6,1.5869096e-17
1142,196742.52,1.579484e-18
1143,783182400.0,3.365755e-14
1144,442547.78,1.2145213e-17
1145,916165000000.0,3.938056e-11
1146,9474366.0,4.003702e-16
1147,451584070000.0,1.9410949e-11
1148,68904024.0,2.9549034e-15
1149,60382804.0,2.588626e-15
1150,65469076.0,2.8072552e-15
1151,109974590000.0,4.727157e-12
1152,3510187.2,1.4400508e-16
1153,9934951.0,4.2016807e-16
1154,347049.9,8.04032e-18
1155,965963.0,3.464377e-17
1156,24425278.0,1.0430224e-15
1157,2427026.2,9.744633e-17
1158,443394.72,1.2181619e-17
1159,22154268.0,9.45405e-16
1160,948476.44,3.3892124e-17
1161,857690.75,2.998978e-17
1162,990042.5,3.5678808e-17
1163,21701312.0,9.259351e-16
1164,8382484.0,3.534366e-16
1165,1085485.9,3.978136e-17
1166,45140050.0,1.9334291e-15
1167,3248099.2,1.3273945e-16
1168,171099920.0,7.347707e-15
1169,549516500.0,2.361362e-14
1170,35968094000.0,1.546051e-12
1171,12205239.0,5.1775445e-16
1172,9531415.0,4.0282243e-16
1173,371058.53,9.0723085e-18
1174,990676.56,3.5706062e-17
1175,9654853.0,4.081283e-16
1176,3590868.8,1.4747311e-16
1177,897794300.0,3.8584045e-14
1178,981506.5,3.5311894e-17
1179,138569680.0,5.949422e-15
1180,5927198700.0,2.547687e-13
1181,250996.64,3.911551e-18
1182,2735769.8,1.1071741e-16
1183,2335717.2,9.352149e-17
1184,585082.7,1.8271955e-17
1185,2245049.2,8.9624205e-17
1186,2766687.2,1.1204637e-16
1187,286082850.0,1.229015e-14
1188,1997835300.0,8.5868365e-14
1189,245475280.0,1.0544668e-14
1190,410202.6,1.0754883e-17
1191,442832.84,1.2157467e-17
1192,2800332.0,1.1349255e-16
1193,167700900000.0,7.2084734e-12
1194,6733868.5,2.8257228e-16
1195,295856.4,5.83981e-18
1196,708922.75,2.3595115e-17
1197,2258567.2,9.0205263e-17
1198,312050.97,6.5359196e-18
1199,214994.14,2.3640144e-18
1200,1858189.4,7.299536e-17
1201,721566400000.0,3.101591e-11
1202,438236.97,1.1959917e-17
1203,38747540.0,1.6586527e-15
1204,22603670.0,9.647222e-16
1205,261147.94,4.3478962e-18
1206,549522.9,1.6743448e-17
1207,14142337.0,6.0101895e-16
1208,37341753000.0,1.6050966e-12
1209,4512546300.0,1.9396109e-13
1210,627368.6,2.008958e-17
1211,2418598.0,9.7084044e-17
1212,394979.6,1.0100535e-17
1213,2217781.2,8.845211e-17
1214,8313516.0,3.5047206e-16
1215,454180.12,1.2645221e-17
1216,396956770.0,1.705597e-14
1217,1243586.1,4.6577164e-17
1218,2920445.8,1.1865554e-16
1219,235788.12,3.257826e-18
1220,169654450.0,7.285574e-15
1221,7779462.5,3.2751625e-16
1222,120628870.0,5.1782516e-15
1223,200511600.0,8.611943e-15
1224,1542928.9,5.944416e-17
1225,6356493.5,2.6635112e-16
1226,1058101.9,3.860428e-17
1227,400360450.0,1.7202275e-14
1228,673636.06,2.2078347e-17
1229,2164782.8,8.6174015e-17
1230,1341585.2,5.078957e-17
1231,6772076.0,2.8421457e-16
1232,28724282.0,1.2278115e-15
1233,333242.97,7.446839e-18
1234,6587275.5,2.762711e-16
1235,1116680200000.0,4.7999542e-11
1236,674244.3,2.2104493e-17
1237,6932187.5,2.9109685e-16
1238,153907180.0,6.6086917e-15
1239,95717260000.0,4.114318e-12
1240,17674648.0,7.5285236e-16
1241,252374.2,3.9707647e-18
1242,540774.06,1.6367386e-17
1243,754444350.0,3.242227e-14
1244,238640.05,3.3804134e-18
1245,1219261.6,4.5531594e-17
1246,91985440.0,3.947038e-15
1247,1506277400.0,6.473917e-14
1248,4153717.8,1.7166669e-16
1249,35399620.0,1.5147452e-15
1250,97103550.0,4.1670358e-15
1251,323526.84,7.0292005e-18
1252,362519.38,8.70526e-18
1253,34279576.0,1.4666009e-15
1254,14516871.0,6.17118e-16
1255,2924666.0,1.1883695e-16
1256,1934562.5,7.6278195e-17
1257,434342.5,1.1792517e-17
1258,234828.77,3.2165894e-18
1259,320347.53,6.8925404e-18
1260,2854014.2,1.1580004e-16
1261,3425671.8,1.4037226e-16
1262,327931.66,7.218537e-18
1263,320026.66,6.878748e-18
1264,524674.7,1.5675369e-17
1265,36480096.0,1.5611884e-15
1266,285225.97,5.3828696e-18
1267,17567642.0,7.4825276e-16
1268,1331731.0,5.0365995e-17
1269,11161522.0,4.728912e-16
1270,1358542.4,5.1518463e-17
1271,212479360.0,9.126367e-15
1272,196383.7,1.5640604e-18
1273,4516037.5,1.872407e-16
1274,853400.8,2.9805382e-17
1275,266990060.0,1.1469463e-14
1276,35330730000.0,1.5186546e-12
1277,1889463700.0,8.1210104e-14
1278,8941425.0,3.774622e-16
1279,3697743.2,1.5206702e-16
1280,109927430.0,4.7182594e-15
1281,374343.6,9.213515e-18
1282,51913388.0,2.2245753e-15
1283,44700132.0,1.9145198e-15
1284,415620.4,1.0987764e-17
1285,276403870.0,1.1874108e-14
1286,1952467.0,7.7047804e-17
1287,77450510.0,3.322267e-15
1288,434598.88,1.18035365e-17
1289,380009.1,9.457042e-18
1290,9882223.0,4.179016e-16
1291,5289431600.0,2.2735484e-13
1292,1083844.5,3.9710807e-17
1293,3455727.8,1.4166418e-16
1294,67975144.0,2.9149762e-15
1295,1839562200.0,7.906514e-14
1296,39165948.0,1.6766376e-15
1297,219534.77,2.5591893e-18
1298,4973485.5,2.069037e-16
1299,855064.0,2.987687e-17
1300,12858895.0,5.458513e-16
1301,1249177.0,4.6817483e-17
1302,38188740.0,1.6346332e-15
1303,257090.33,4.1734835e-18
1304,215258.98,2.3753988e-18
1305,2914057.2,1.1838094e-16
1306,353766.16,8.329011e-18
1307,389094.22,9.847559e-18
1308,496820.28,1.4478071e-17
1309,907747.75,3.2141436e-17
1310,66329476.0,2.8442386e-15
1311,30468190.0,1.3027718e-15
1312,85252440.0,3.657626e-15
1313,963433.7,3.453505e-17
1314,1351891.8,5.123259e-17
1315,961649900.0,4.1328825e-14
1316,398296800.0,1.711357e-14
1317,31316430.0,1.3392328e-15
1318,306934.75,6.316003e-18
1319,2427362.5,9.746078e-17
1320,66173292.0,2.8375252e-15
1321,9896536.0,4.1851684e-16
1322,248661010.0,1.0681605e-14
1323,19020636.0,8.1070847e-16
1324,46328480.0,1.9845129e-15
1325,924997060.0,3.9753333e-14
